# Wordlist

# DATA
ID	DOCULECT	CONCEPT	LATIN	CANTON	LONGITUDE	LATITUDE	VALUE	FORM	SEGMENTED	TOKENS	BROAD_TOKENS
6556	Boudry	perdue	perduta	NE	6.837028	46.950218	pĕ̀rdyă	pĕ̀rdyă	p ĕ̀ r d y ă	p ɛ̆ r d j ă̠	p ɛ r d j a
6558	Landeron	perdue	perduta	NE	7.066851	47.055508	pèrd̮e̩	pèrd̮e̩	p è r d̮ e̩	p ɛ r dʲ é̞	p ɛ r dʲ ˈ/e
6560	Côte-aux-Fées	perdue	perduta	NE	6.489867	46.866729	pwĕ̀dzya	pwĕ̀dzya	p w ĕ̀ d z y a	p w ɛ̆ d z j a̠	p w ɛ d z j a
6563	Cerneux-Pêquignot	perdue	perduta	NE	6.6661454	47.0169066	pœ̆̀rdjẅè	pœ̆̀rdjẅè	p œ̆̀ r d j ẅ è	p œ̆ r d ʒ ɥ ɛ	p œ r d ʒ ɥ ɛ
6566	Plagne	perdue	perduta	JU	7.284885	47.1874392	parjŭ	parjŭ	p a r j ŭ	p a̠ r ʒ y̆	p a r ʒ y
6535	Nendaz	perdue	perduta	VS	7.3047431	46.1855093	pèrd̮ẅằy	pèrd̮ẅằy	p è r d̮ ẅ ằ y	p ɛ r dʲ ɥ ă j	p ɛ r dʲ ɥ a j
6540	Évolène	perdue	perduta	VS	7.4963134	46.1125593	pĕ̀rdʋ̄·c̵ă	pĕ̀rdʋ̄·c̵ă	p ĕ̀ r d ʋ̄ · c̵ ă	p ɛ̆ r d uː ʃ ă̠	p ɛ r d uː ʃ a
6544	Laconnex	perdue	perduta	GE	6.0355571	46.1557721	părdʋ̄wa̱ͦ	părdʋ̄wa̱ͦ	p ă r d ʋ̄ w a̱ͦ	p ă̠ r d uː w ɒ̝͉	p a r d uː w ɒ
#
871	L'Auberson	peu de	paucu	VD	6.4590043	46.8178516	pŭ dĕ̀	pŭ_dĕ̀	p ŭ _ d ĕ̀	p y̆ _ d ɛ̆	p y + d ɛ
874	Longirod	peu de	paucu	VD	6.2585316	46.4944282	pʋ̆ dĕ̀	pʋ̆_dĕ̀	p ʋ̆ _ d ĕ̀	p ŭ _ d ɛ̆	p u + d ɛ
879	Prahins	peu de	paucu	VD	6.7383916	46.7331778	pʋ̄ dĕ̀	pʋ̄_dĕ̀	p ʋ̄ _ d ĕ̀	p uː _ d ɛ̆	p uː + d ɛ
883	Ormont-Dessus	peu de	paucu	VD	7.158066	46.3514789	pʋ̆ dĕ̀	pʋ̆_dĕ̀	p ʋ̆ _ d ĕ̀	p ŭ _ d ɛ̆	p u + d ɛ
886	Collombey	peu de	paucu	VS	6.9459222	46.2679563	pʋ̆ d	pʋ̆_d	p ʋ̆ _ d	p ŭ _ d	p u + d
890	Lourtier	peu de	paucu	VS	7.265844	46.049002	pʋ̆ dèė̱	pʋ̆_dèė̱	p ʋ̆ _ d è ė̱	p ŭ _ d ɛ ə͉	p u + d ɛ ə
892	Conthey	peu de	paucu	VS	7.3083227	46.2334191	pʋ̆ dė	pʋ̆_dė	p ʋ̆ _ d ė	p ŭ _ d ə	p u + d ə
893	Nendaz	peu de	paucu	VS	7.3047431	46.1855093	pŭ dė	pŭ_dė	p ŭ _ d ė	p y̆ _ d ə	p y + d ə
898	Évolène	peu de	paucu	VS	7.4963134	46.1125593	pʋ̄ dè	pʋ̄_dè	p ʋ̄ _ d è	p uː _ d ɛ	p uː + d ɛ
899	Grimentz	peu de	paucu	VS	7.5763635	46.1801158	pŏ́ʋ dè	pŏ́ʋ_dè	p ŏ́ ʋ _ d è	p ŏ u _ d ɛ	p o u + d ɛ
902	Laconnex	peu de	paucu	GE	6.0355571	46.1557721	paͦó̱ dė	paͦó̱_dė	p aͦ ó̱ _ d ė	p ɒ̝ o͉ _ d ə	p ɒ o + d ə
904	Hermance	peu de	paucu	GE	6.244375	46.302258	pŭ dė	pŭ_dė	p ŭ _ d ė	p y̆ _ d ə	p y + d ə
909	Courtepin	peu de	paucu	FR	7.1238357	46.8652994	pʋ̄ dè	pʋ̄_dè	p ʋ̄ _ d è	p uː _ d ɛ	p uː + d ɛ
910	Dompierre	peu de	paucu	FR	6.990713	46.8520788	pʋ dĕ̀	pʋ_dĕ̀	p ʋ _ d ĕ̀	p u _ d ɛ̆	p u + d ɛ
914	Boudry	peu de	paucu	NE	6.837028	46.950218	pʋ̆ d	pʋ̆_d	p ʋ̆ _ d	p ŭ _ d	p u + d
916	Landeron	peu de	paucu	NE	7.066851	47.055508	pʋ dė	pʋ_dė	p ʋ _ d ė	p u _ d ə	p u + d ə
918	Côte-aux-Fées	peu de	paucu	NE	6.489867	46.866729	vṓrʋ̱ dė̱	vṓrʋ̱_dė̱	v ṓ r ʋ̱ _ d ė̱	v oː r u͉ _ d ə͉	v oː r u + d ə
921	Cerneux-Pêquignot	peu de	paucu	NE	6.6661454	47.0169066	vwā̀rʋ d	vwā̀rʋ_d	v w ā̀ r ʋ _ d	v w aː r u _ d	v w aː r u + d
924	Plagne	peu de	paucu	JU	7.284885	47.1874392	pā́è̱ dė	pā́è̱_dė	p ā́ è̱ _ d ė	p ɑː ɛ͉ _ d ə	p ɑː ɛ + d ə
930	Courtedoux	peu de	paucu	JU	7.0413733	47.4101588	pó d	pó_d	p ó _ d	p o _ d	p o + d
#
2111	L'Auberson	peur	pavore	VD	6.4590043	46.8178516	pwḕr	pwḕr	p w ḕ r	p w ɛː r	p w ɛː r
2114	Longirod	peur	pavore	VD	6.2585316	46.4944282	pwa͜ērė̱	pwaērė̱	p w a ē r ė̱	p w a̠ e̞ː r ə͉	p w a eː r ə
2119	Prahins	peur	pavore	VD	6.7383916	46.7331778	pwaͤ̄rė̱	pwaͤ̄rė̱	p w aͤ̄ r ė̱	p w æː r ə͉	p w æː r ə
2123	Ormont-Dessus	peur	pavore	VD	7.158066	46.3514789	pwa͜èrė̱	pwaèrė̱	p w a è r ė̱	p w a̠ ɛ r ə͉	p w a ɛ r ə
2126	Collombey	peur	pavore	VS	6.9459222	46.2679563	pwā́rë̱	pwā́rë̱	p w ā́ r ë̱	p w ɑː r ɛ͉̈	p w ɑː r ɛ
2130	Lourtier	peur	pavore	VS	7.265844	46.049002	pwairè̱	pwairè̱	p w a i r è̱	p w a̠ i r ɛ͉	p w a i r ɛ
2132	Conthey	peur	pavore	VS	7.3083227	46.2334191	pwaͤirè̱	pwaͤirè̱	p w aͤ i r è̱	p w æ i r ɛ͉	p w æ i r ɛ
2133	Nendaz	peur	pavore	VS	7.3047431	46.1855093	pwīri̱	pwīri̱	p w ī r i̱	p w iː r i͉	p w iː r i
2138	Évolène	peur	pavore	VS	7.4963134	46.1125593	pwīre̱ͥ	pwīre̱ͥ	p w ī r e̱ͥ	p w iː r e̝͉	p w iː r e
2139	Grimentz	peur	pavore	VS	7.5763635	46.1801158	pwīre̱ͥ	pwīre̱ͥ	p w ī r e̱ͥ	p w iː r e̝͉	p w iː r e
2142	Laconnex	peur	pavore	GE	6.0355571	46.1557721	pœ̄́r	pœ̄́r	p œ̄́ r	p øː r	p øː r
2144	Hermance	peur	pavore	GE	6.244375	46.302258	pwḕrè̱	pwḕrè̱	p w ḕ r è̱	p w ɛː r ɛ͉	p w ɛː r ɛ
2149	Courtepin	peur	pavore	FR	7.1238357	46.8652994	pwằe̱rė̱	pwằe̱rė̱	p w ằ e̱ r ė̱	p w ă e̞͉ r ə͉	p w a e r ə
2150	Dompierre	peur	pavore	FR	6.990713	46.8520788	pwā́è̱r	pwā́è̱r	p w ā́ è̱ r	p w ɑː ɛ͉ r	p w ɑː ɛ r
2154	Boudry	peur	pavore	NE	6.837028	46.950218	pœ̄̀r	pœ̄̀r	p œ̄̀ r	p œː r	p œː r
2156	Landeron	peur	pavore	NE	7.066851	47.055508	pḗr	pḗr	p ḗ r	p eː r	p eː r
2158	Côte-aux-Fées	peur	pavore	NE	6.489867	46.866729	pwœ̆̀	pwœ̆̀	p w œ̆̀	p w œ̆	p w œ
2161	Cerneux-Pêquignot	peur	pavore	NE	6.6661454	47.0169066	pœ̆̀vŭ	pœ̆̀vŭ	p œ̆̀ v ŭ	p œ̆ v y̆	p œ v y
2164	Plagne	peur	pavore	JU	7.284885	47.1874392	payu	payu	p a y u	p a̠ j y	p a j y
2170	Courtedoux	peur	pavore	JU	7.0413733	47.4101588	păvʋ̆	păvʋ̆	p ă v ʋ̆	p ă̠ v ŭ	p a v u
#
4715	L'Auberson	pierre	petra	VD	6.4590043	46.8178516	pç̑ḗra̱	pç̑ḗra̱	p ç̑ ḗ r a̱	p ç eː r a̠͉	p ç eː r a
4718	Longirod	pierre	petra	VD	6.2585316	46.4944282	pç̑ḕra̱	pç̑ḕra̱	p ç̑ ḕ r a̱	p ç ɛː r a̠͉	p ç ɛː r a
4723	Prahins	pierre	petra	VD	6.7383916	46.7331778	pç̑ḕra	pç̑ḕra	p ç̑ ḕ r a	p ç ɛː r a̠	p ç ɛː r a
4727	Ormont-Dessus	pierre	petra	VD	7.158066	46.3514789	pyĕra	pyĕra	p y ĕ r a	p j ĕ̞ r a̠	p j e r a
4730	Collombey	pierre	petra	VS	6.9459222	46.2679563	pç̑ĕ̀r̄a	pç̑ĕ̀r̄a	p ç̑ ĕ̀ r̄ a	p ç ɛ̆ rː a̠	p ç ɛ rː a
4734	Lourtier	pierre	petra	VS	7.265844	46.049002	pç̑ḕṙė̱	pç̑ḕṙė̱	p ç̑ ḕ ṙ ė̱	p ç ɛː ʀ ə͉	p ç ɛː ʀ ə
4736	Conthey	pierre	petra	VS	7.3083227	46.2334191	pḗrė̱	pḗrė̱	p ḗ r ė̱	p eː r ə͉	p eː r ə
4737	Nendaz	pierre	petra	VS	7.3047431	46.1855093	pḗr̄ė̱	pḗr̄ė̱	p ḗ r̄ ė̱	p eː rː ə͉	p eː rː ə
4742	Évolène	pierre	petra	VS	7.4963134	46.1125593	pīră	pīră	p ī r ă	p iː r ă̠	p iː r a
4743	Grimentz	pierre	petra	VS	7.5763635	46.1801158	pīrë̱	pīrë̱	p ī r ë̱	p iː r ɛ͉̈	p iː r ɛ
4746	Laconnex	pierre	petra	GE	6.0355571	46.1557721	pīrȯ	pīrȯ	p ī r ȯ	p iː r ɔ̈	p iː r ɔ
4748	Hermance	pierre	petra	GE	6.244375	46.302258	pīra̱	pīra̱	p ī r a̱	p iː r a̠͉	p iː r a
4753	Courtepin	pierre	petra	FR	7.1238357	46.8652994	pyḕra̱	pyḕra̱	p y ḕ r a̱	p j ɛː r a̠͉	p j ɛː r a
4754	Dompierre	pierre	petra	FR	6.990713	46.8520788	pyḕra	pyḕra	p y ḕ r a	p j ɛː r a̠	p j ɛː r a
4758	Boudry	pierre	petra	NE	6.837028	46.950218	pīr	pīr	p ī r	p iː r	p iː r
4760	Landeron	pierre	petra	NE	7.066851	47.055508	pīr	pīr	p ī r	p iː r	p iː r
4762	Côte-aux-Fées	pierre	petra	NE	6.489867	46.866729	pyḕr	pyḕr	p y ḕ r	p j ɛː r	p j ɛː r
4765	Cerneux-Pêquignot	pierre	petra	NE	6.6661454	47.0169066	pīrè	pīrè	p ī r è	p iː r ɛ	p iː r ɛ
4768	Plagne	pierre	petra	JU	7.284885	47.1874392	piė̱r	piė̱r	p i ė̱ r	p i ə͉ r	p i ə r
4774	Courtedoux	pierre	petra	JU	7.0413733	47.4101588	pīr	pīr	p ī r	p iː r	p iː r
#
23129	L'Auberson	pitié	pietate	VD	6.4590043	46.8178516	pė̩dī	pė̩dī	p ė̩ d ī	p ə́ d iː	p ˈ/ə d iː
23132	Longirod	pitié	pietate	VD	6.2585316	46.4944282	pėdĭ	pėdĭ	p ė d ĭ	p ə d ĭ	p ə d ɪ
23137	Prahins	pitié	pietate	VD	6.7383916	46.7331778	pėd̮ī̀	pėd̮ī̀	p ė d̮ ī̀	p ə dʲ ɪː	p ə dʲ ɪː
23141	Ormont-Dessus	pitié	pietate	VD	7.158066	46.3514789	pėd̮j͛y̱ă	pėd̮j͛y̱ă	p ė d̮ j͛ y̱ ă	p ə dʲ ʒ̟ j͉ ă̠	p ə dʲ ʒ j a
23144	Collombey	pitié	pietate	VS	6.9459222	46.2679563	pėdjy̱a	pėdjy̱a	p ė d j y̱ a	p ə d ʒ j͉ a̠	p ə d ʒ j a
23150	Conthey	pitié	pietate	VS	7.3083227	46.2334191	peͥtc̵̾ç̑ă	peͥtc̵̾ç̑ă	p eͥ tc̵̾ ç̑ ă	p e̝ tʃ ç ă̠	p e tʃ ç a
23151	Nendaz	pitié	pietate	VS	7.3047431	46.1855093	pĭdjy̱ă	pĭdjy̱ă	p ĭ d j y̱ ă	p ĭ d ʒ j͉ ă̠	p ɪ d ʒ j a
23156	Évolène	pitié	pietate	VS	7.4963134	46.1125593	pïj͛yă	pïj͛yă	p ï j͛ y ă	p ɪ̈ ʒ̟ j ă̠	p ɪ ʒ j a
23157	Grimentz	pitié	pietate	VS	7.5763635	46.1801158	peͥtç̑ă	peͥtç̑ă	p eͥ tç̑ ă	p e̝ tç ă̠	p e tç a
23162	Hermance	pitié	pietate	GE	6.244375	46.302258	pĭdyă	pĭdyă	p ĭ d y ă	p ĭ d j ă̠	p ɪ d j a
23168	Dompierre	pitié	pietate	FR	6.990713	46.8520788	pėdyi	pėdyi	p ė d y i	p ə d j i	p ə d j i
23174	Landeron	pitié	pietate	NE	7.066851	47.055508	pĭdīė̱	pĭdīė̱	p ĭ d ī ė̱	p ĭ d iː ə͉	p ɪ d iː ə
23176	Côte-aux-Fées	pitié	pietate	NE	6.489867	46.866729	pidī	pidī	p i d ī	p i d iː	p i d iː
23179	Cerneux-Pêquignot	pitié	pietate	NE	6.6661454	47.0169066	pĭdīè̱	pĭdīè̱	p ĭ d ī è̱	p ĭ d iː ɛ͉	p ɪ d iː ɛ
23182	Plagne	pitié	pietate	JU	7.284885	47.1874392	pĭdīè̱	pĭdīè̱	p ĭ d ī è̱	p ĭ d iː ɛ͉	p ɪ d iː ɛ
23160	Laconnex	pitié	pietate	GE	6.0355571	46.1557721	pėdīȯ̱	pėdīȯ̱	p ė d ī ȯ̱	p ə d iː ɔ͉̈	p ə d iː ɔ
23172	Boudry	pitié	pietate	NE	6.837028	46.950218	pė̱dī	pė̱dī	p ė̱ d ī	p ə͉ d iː	p ə d iː
23148	Lourtier	pitié	pietate	VS	7.265844	46.049002	pïd̮ă	pïd̮ă	p ï d̮ ă	p ɪ̈ dʲ ă̠	p ɪ dʲ a
23167	Courtepin	pitié	pietate	FR	7.1238357	46.8652994	pit̮é	pit̮é	p i t̮ é	p i tʲ e	p i tʲ e
23188	Courtedoux	pitié	pietate	JU	7.0413733	47.4101588	pĭdīè̱	pĭdīè̱	p ĭ d ī è̱	p ĭ d iː ɛ͉	p ɪ d iː ɛ
#
16046	Côte-aux-Fées	plus	plus	NE	6.489867	46.866729	plœ̆̀	plœ̆̀	p l œ̆̀	p l œ̆	p l œ
15999	L'Auberson	plus	plus	VD	6.4590043	46.8178516	pl̮ė	pl̮ė	p l̮ ė	p ʎ ə	p ʎ ə
16002	Longirod	plus	plus	VD	6.2585316	46.4944282	pė rḕ	pė_rḕ	p ė _ r ḕ	p ə _ r ɛː	p ə + r ɛː
16007	Prahins	plus	plus	VD	6.7383916	46.7331778	pl̮ėkă	pl̮ėkă	p l̮ ė k ă	p ʎ ə k ă̠	p ʎ ə k a
16011	Ormont-Dessus	plus	plus	VD	7.158066	46.3514789	pā mé	pā_mé	p ā _ m é	p a̠ː _ m e	p aː + m e
16014	Collombey	plus	plus	VS	6.9459222	46.2679563	pằ mei̱	pằ_mei̱	p ằ _ m e i̱	p ă _ m e̞ i͉	p a + m e i
16018	Lourtier	plus	plus	VS	7.265844	46.049002	pa mé̃ĩ̱	pa_mé̃ĩ̱	p a _ m é̃ ĩ̱	p a̠ _ m ẽ ĩ͉	p a + m e ∼ i ∼
16020	Conthey	plus	plus	VS	7.3083227	46.2334191	pa mi	pa_mi	p a _ m i	p a̠ _ m i	p a + m i
16021	Nendaz	plus	plus	VS	7.3047431	46.1855093	pa mé	pa_mé	p a _ m é	p a̠ _ m e	p a + m e
16026	Évolène	plus	plus	VS	7.4963134	46.1125593	pā mĭ	pā_mĭ	p ā _ m ĭ	p a̠ː _ m ĭ	p aː + m ɪ
16027	Grimentz	plus	plus	VS	7.5763635	46.1801158	pā mé	pā_mé	p ā _ m é	p a̠ː _ m e	p aː + m e
16030	Laconnex	plus	plus	GE	6.0355571	46.1557721	pṑ mé	pṑ_mé	p ṑ _ m é	p ɔː _ m e	p ɔː + m e
16032	Hermance	plus	plus	GE	6.244375	46.302258	pl̮ĕ̀	pl̮ĕ̀	p l̮ ĕ̀	p ʎ ɛ̆	p ʎ ɛ
16037	Courtepin	plus	plus	FR	7.1238357	46.8652994	pyė	pyė	p y ė	p j ə	p j ə
16038	Dompierre	plus	plus	FR	6.990713	46.8520788	pa mé	pa_mé	p a _ m é	p a̠ _ m e	p a + m e
16042	Boudry	plus	plus	NE	6.837028	46.950218	pç̑ė	pç̑ė	p ç̑ ė	p ç ə	p ç ə
16044	Landeron	plus	plus	NE	7.066851	47.055508	pyè	pyè	p y è	p j ɛ	p j ɛ
16049	Cerneux-Pêquignot	plus	plus	NE	6.6661454	47.0169066	pl̮ė	pl̮ė	p l̮ ė	p ʎ ə	p ʎ ə
16052	Plagne	plus	plus	JU	7.284885	47.1874392	pu	pu	p u	p y	p y
16058	Courtedoux	plus	plus	JU	7.0413733	47.4101588	pu	pu	p u	p y	p y
#
23005	L'Auberson	plus que toi	magis	VD	6.4590043	46.8178516	pl̮ė k̮ĕ̀ tĕ̀	pl̮ė_k̮ĕ̀_tĕ̀	p l̮ ė _ k̮ ĕ̀ _ t ĕ̀	p ʎ ə _ kʲ ɛ̆ _ t ɛ̆	p ʎ ə + kʲ ɛ + t ɛ
23008	Longirod	plus que toi	magis	VD	6.2585316	46.4944282	mē kè tè	mē_kè_tè	m ē _ k è _ t è	m e̞ː _ k ɛ _ t ɛ	m eː + k ɛ + t ɛ
23013	Prahins	plus que toi	magis	VD	6.7383916	46.7331778	mḗ t̮ë tĕ̀	mḗ_t̮ë_tĕ̀	m ḗ _ t̮ ë _ t ĕ̀	m eː _ tʲ ɛ̈ _ t ɛ̆	m eː + tʲ ɛ + t ɛ
23017	Ormont-Dessus	plus que toi	magis	VD	7.158066	46.3514789	mé t̮ĕ̀ tĕ̀	mé_t̮ĕ̀_tĕ̀	m é _ t̮ ĕ̀ _ t ĕ̀	m e _ tʲ ɛ̆ _ t ɛ̆	m e + tʲ ɛ + t ɛ
23020	Collombey	plus que toi	magis	VS	6.9459222	46.2679563	dė̩ pṣė̱ kė tĕ̀	dė̩_pṣė̱_kė_tĕ̀	d ė̩ _ p ṣ ė̱ _ k ė _ t ĕ̀	d ə́ _ p θ ə͉ _ k ə _ t ɛ̆	d ˈ/ə + p θ ə + k ə + t ɛ
23026	Conthey	plus que toi	magis	VS	7.3083227	46.2334191	mi kç̱̑ĕ̀ tʋͦ̆	mi_kç̱̑ĕ̀_tʋͦ̆	m i _ k ç̱̑ ĕ̀ _ t ʋͦ̆	m i _ k ç͉ ɛ̆ _ t	m i + k ç ɛ + t ʉ
23027	Nendaz	plus que toi	magis	VS	7.3047431	46.1855093	mé kė tʋͧ	mé_kė_tʋͧ	m é _ k ė _ t ʋͧ	m e _ k ə _ t ʉ	m e + k ə + t ʉ
23032	Évolène	plus que toi	magis	VS	7.4963134	46.1125593	mī kė tŭ̩	mī_kė_tŭ̩	m ī _ k ė _ t ŭ̩	m iː _ k ə _ t y̆́	m iː + k ə + t y
23033	Grimentz	plus que toi	magis	VS	7.5763635	46.1801158	mé kç̱̑è tĕ̀	mé_kç̱̑è_tĕ̀	m é _ k ç̱̑ è _ t ĕ̀	m e _ k ç͉ ɛ _ t ɛ̆	m e + k ç ɛ + t ɛ
23036	Laconnex	plus que toi	magis	GE	6.0355571	46.1557721	mé k tœ̆̀	mé_k_tœ̆̀	m é _ k _ t œ̆̀	m e _ k _ t œ̆	m e + k + t œ
23044	Dompierre	plus que toi	magis	FR	6.990713	46.8520788	mé ky̱è tè	mé_ky̱è_tè	m é _ k y̱ è _ t è	m e _ k j͉ ɛ _ t ɛ	m e + k j ɛ + t ɛ
23050	Landeron	plus que toi	magis	NE	7.066851	47.055508	pyè k tè	pyè_k_tè	p y è _ k _ t è	p j ɛ _ k _ t ɛ	p j ɛ + k + t ɛ
23055	Cerneux-Pêquignot	plus que toi	magis	NE	6.6661454	47.0169066	pl̮œ̆̀ k tĕ̀	pl̮œ̆̀_k_tĕ̀	p l̮ œ̆̀ _ k _ t ĕ̀	p ʎ œ̆ _ k _ t ɛ̆	p ʎ œ + k + t ɛ
23058	Plagne	plus que toi	magis	JU	7.284885	47.1874392	pŭ̩ k tŏ̀	pŭ̩_k_tŏ̀	p ŭ̩ _ k _ t ŏ̀	p y̆́ _ k _ t ɔ̆	p y + k + t ɔ
23024	Lourtier	plus que toi	magis	VS	7.265844	46.049002	mé̃ĩ̱ kė tè	mé̃ĩ̱_kė_tè	m é̃ ĩ̱ _ k ė _ t è	m ẽ ĩ͉ _ k ə _ t ɛ	m e ∼ i ∼ + k ə + t ɛ
23038	Hermance	plus que toi	magis	GE	6.244375	46.302258	mé k tĕ̀	mé_k_tĕ̀	m é _ k _ t ĕ̀	m e _ k _ t ɛ̆	m e + k + t ɛ
23043	Courtepin	plus que toi	magis	FR	7.1238357	46.8652994	mé t̮è tĕ̀	mé_t̮è_tĕ̀	m é _ t̮ è _ t ĕ̀	m e _ tʲ ɛ _ t ɛ̆	m e + tʲ ɛ + t ɛ
23052	Côte-aux-Fées	plus que toi	magis	NE	6.489867	46.866729	plœ̆̀ k tĕ̀	plœ̆̀_k_tĕ̀	p l œ̆̀ _ k _ t ĕ̀	p l œ̆ _ k _ t ɛ̆	p l œ + k + t ɛ
23064	Courtedoux	plus que toi	magis	JU	7.0413733	47.4101588	pŭ̩ k twaͤ	pŭ̩_k_twaͤ	p ŭ̩ _ k _ t w aͤ	p y̆́ _ k _ t w æ	p y + k + t w æ
23048	Boudry	plus que toi	magis	NE	6.837028	46.950218	pç̑œ̆̀ k tè	pç̑œ̆̀_k_tè	p ç̑ œ̆̀ _ k _ t è	p ç œ̆ _ k _ t ɛ	p ç œ + k + t ɛ
#
15789	Courtepin	pommier	pomariu	FR	7.1238357	46.8652994	pŏ̀mā̀e̱	pŏ̀mā̀e̱	p ŏ̀ m ā̀ e̱	p ɔ̆ m aː e̞͉	p ɔ m aː e
15773	Nendaz	pommier	pomariu	VS	7.3047431	46.1855093	pʋ̆mĭ	pʋ̆mĭ	p ʋ̆ m ĭ	p ŭ m ĭ	p u m ɪ
15759	Prahins	pommier	pomariu	VD	6.7383916	46.7331778	pŏ̀maͤ̄	pŏ̀maͤ̄	p ŏ̀ m aͤ̄	p ɔ̆ m æː	p ɔ m æː
15751	L'Auberson	pommier	pomariu	VD	6.4590043	46.8178516	pŏ̀myĕ́	pŏ̀myĕ́	p ŏ̀ m y ĕ́	p ɔ̆ m j ĕ	p ɔ m j e
15754	Longirod	pommier	pomariu	VD	6.2585316	46.4944282	pŏ́mì	pŏ́mì	p ŏ́ m ì	p ŏ m ɪ	p o m ɪ
15763	Ormont-Dessus	pommier	pomariu	VD	7.158066	46.3514789	pŏ̀ma͜è	pŏ̀maè	p ŏ̀ m a è	p ɔ̆ m a̠ ɛ	p ɔ m a ɛ
15766	Collombey	pommier	pomariu	VS	6.9459222	46.2679563	pŏ̀māè̱	pŏ̀māè̱	p ŏ̀ m ā è̱	p ɔ̆ m a̠ː ɛ͉	p ɔ m aː ɛ
15770	Lourtier	pommier	pomariu	VS	7.265844	46.049002	pŏ̀māi̱	pŏ̀māi̱	p ŏ̀ m ā i̱	p ɔ̆ m a̠ː i͉	p ɔ m aː i
15772	Conthey	pommier	pomariu	VS	7.3083227	46.2334191	pŏ̀maͤi̱	pŏ̀maͤi̱	p ŏ̀ m aͤ i̱	p ɔ̆ m æ i͉	p ɔ m æ i
15778	Évolène	pommier	pomariu	VS	7.4963134	46.1125593	pŏmī	pŏmī	p ŏ m ī	p ŏ̞ m iː	p o m iː
15779	Grimentz	pommier	pomariu	VS	7.5763635	46.1801158	pŏ̀mĭ	pŏ̀mĭ	p ŏ̀ m ĭ	p ɔ̆ m ĭ	p ɔ m ɪ
15782	Laconnex	pommier	pomariu	GE	6.0355571	46.1557721	pŏ̀mi	pŏ̀mi	p ŏ̀ m i	p ɔ̆ m i	p ɔ m i
15784	Hermance	pommier	pomariu	GE	6.244375	46.302258	pŏ̀mĭ	pŏ̀mĭ	p ŏ̀ m ĭ	p ɔ̆ m ĭ	p ɔ m ɪ
15790	Dompierre	pommier	pomariu	FR	6.990713	46.8520788	pòmāè̱	pòmāè̱	p ò m ā è̱	p ɔ m a̠ː ɛ͉	p ɔ m aː ɛ
15794	Boudry	pommier	pomariu	NE	6.837028	46.950218	pŏ̀mīr	pŏ̀mīr	p ŏ̀ m ī r	p ɔ̆ m iː r	p ɔ m iː r
15796	Landeron	pommier	pomariu	NE	7.066851	47.055508	pŏ̀mīr	pŏ̀mīr	p ŏ̀ m ī r	p ɔ̆ m iː r	p ɔ m iː r
15798	Côte-aux-Fées	pommier	pomariu	NE	6.489867	46.866729	pʋ̆mé	pʋ̆mé	p ʋ̆ m é	p ŭ m e	p u m e
15801	Cerneux-Pêquignot	pommier	pomariu	NE	6.6661454	47.0169066	pʋ̆mīè̱	pʋ̆mīè̱	p ʋ̆ m ī è̱	p ŭ m iː ɛ͉	p u m iː ɛ
15804	Plagne	pommier	pomariu	JU	7.284885	47.1874392	pomḗr	pomḗr	p o m ḗ r	p o̞ m eː r	p o m eː r
15810	Courtedoux	pommier	pomariu	JU	7.0413733	47.4101588	pomīè̱	pomīè̱	p o m ī è̱	p o̞ m iː ɛ͉	p o m iː ɛ
#
16991	L'Auberson	pour	pro	VD	6.4590043	46.8178516	pŏ̀	pŏ̀	p ŏ̀	p ɔ̆	p ɔ
16994	Longirod	pour	pro	VD	6.2585316	46.4944282	pŏ̀	pŏ̀	p ŏ̀	p ɔ̆	p ɔ
16999	Prahins	pour	pro	VD	6.7383916	46.7331778	pŏ̀	pŏ̀	p ŏ̀	p ɔ̆	p ɔ
17003	Ormont-Dessus	pour	pro	VD	7.158066	46.3514789	pŏ̀ṟ	pŏ̀ṟ	p ŏ̀ ṟ	p ɔ̆ r͉	p ɔ r
17006	Collombey	pour	pro	VS	6.9459222	46.2679563	pŏ̀	pŏ̀	p ŏ̀	p ɔ̆	p ɔ
17012	Conthey	pour	pro	VS	7.3083227	46.2334191	pò	pò	p ò	p ɔ	p ɔ
17013	Nendaz	pour	pro	VS	7.3047431	46.1855093	pŏ̀	pŏ̀	p ŏ̀	p ɔ̆	p ɔ
17018	Évolène	pour	pro	VS	7.4963134	46.1125593	pŏ̀r ălā	pŏ̀r_ălā	p ŏ̀ r _ ă l ā	p ɔ̆ r _ ă̠ l a̠ː	p ɔ r + a l aː
17024	Hermance	pour	pro	GE	6.244375	46.302258	pĕ̀	pĕ̀	p ĕ̀	p ɛ̆	p ɛ
17030	Dompierre	pour	pro	FR	6.990713	46.8520788	pò	pò	p ò	p ɔ	p ɔ
17036	Landeron	pour	pro	NE	7.066851	47.055508	pòr	pòr	p ò r	p ɔ r	p ɔ r
17041	Cerneux-Pêquignot	pour	pro	NE	6.6661454	47.0169066	pʋ	pʋ	p ʋ	p u	p u
17044	Plagne	pour	pro	JU	7.284885	47.1874392	pòr	pòr	p ò r	p ɔ r	p ɔ r
17010	Lourtier	pour	pro	VS	7.265844	46.049002	pò	pò	p ò	p ɔ	p ɔ
